,MTOR,LRRK2,ROS1,CIT,TRPM6,MYLK,MRCKA,GCN2(KinDom2S808G),PIK3C2B,ALK,MYO3A,MAP3K4,MAST1,DMPK2,MAP3K1,PIK3C2G,DAPK1,MST1R,MET,INSR,ASK1,FLT4,TNIK,ROCK1,ERBB3,FLT1,YSK4,STK36,GAK,INSRR,QSK,NEK1,SLK,TAOK2,HIPK3,TYK2(JH1domain-cata,ABL1(E255K),BIKE,TIE2,JAK2(JH1domain-cata,LATS1,PIK3CG,PDGFRA,FAK,PIK3CB,PIK3CA,ULK1,BMPR2,TNK2,CDKL5,EPHB6,EPHA5,PYK2,PRP4,MERTK,FLT3,PKN2,EPHA3,NEK9,ERN1,KIT,PLK4,LOK,LZK,MLK2,PKN1,RIPK5,CASK,SIK2,DDR1,PRKD1,MAP4K3,TYRO3,MUSK,TTK,DDR2,TRKC,TNNI3K,HPK1,FER,FGFR1,MLCK,ERK5,PIK4CB,RPS6KA5(KinDom.1-N-,ZAK,MARK1,TRKA,RIPK4,BRSK1,TLK2,BRAF,DCAMKL2,ANKK1,SNRK,DYRK1A,PRKG2,IKK-beta,RSK4(KinDom.1-N-ter,PRKCE,TBK1,ERK3,PAK7,HUNK,IRAK1,NEK5,SRPK2,PLK2,PRKCD,BMX,PRKG1,RIPK1,PIP5K1C,CAMK2B,TNK1,ARK5,MELK,DCAMKL3,ADCK3,LIMK1,WEE1,NEK11,CLK3,SYK,ICK,EIF2AK1,MAP3K3,PKNB(Mtuberculosis),ZAP70,HIPK4,TAK1,PLK1,DYRK2,BLK,IRAK3,PRKCI,CDKL3,CAMKK2,GRK4,RIOK1,TGFBR2,AMPK-alpha1,PAK3,PDPK1,RIOK2,STK39,ERK8,CHEK2,CDC2L1,RIPK2,STK35,BMPR1A,NLK,PFCDPK1(Pfalciparum,PCTK2,RIOK3,STK33,ACVR2A,PRKR,VRK2,CTK,NEK3,CDK11,PKMYT1,SGK3,MST2,YANK3,BTK,GSK3A,AKT2,TRKB,CAMK1G,CHEK1,CAMK4,MAPKAPK5,ULK3,MKNK1,JNK3,IRAK4,RET,NEK4,MEK5,CSNK1G3,NEK2,MST3,NIM1,LKB1,SBK1,PIP5K2C,MKK7,DRAK1,PHKG2,PIM1,AURKA,MAPKAPK2,MEK2,CSNK2A1,MLK1,CDK9,TSSK1B,SgK110,MEK3,CDK7,CDC2L5,NEK6,STK16
24180719,5.0,5.0,5.0,5.0,5.0,5.234260541478872,5.0,5.886056647693162,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.33889035263304,5.250267214202963,5.0,5.0,5.721246399047171,5.0,5.5376020021010435,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.1912985239678315,,5.631051348411607,5.0,5.0,,5.0,5.0,6.710108201691595,5.0,5.0,5.0,5.0,5.0,5.9586073148417755,5.0,5.355167182918811,5.0,5.0,5.0,5.0,5.438938560466432,5.0,5.0,5.0,5.0,5.799498802002237,5.455931955649724,5.0,5.0,5.0,5.0,5.0,5.0,6.002621527706187,5.619788758288393,5.0,5.247425010840047,5.0,5.0,5.0,5.3872161432802645,5.0,5.0,5.0,5.221848749616356,5.156872487312987,5.0,5.0,5.920818753952375,,7.3872161432802645,5.0,5.0,5.0,5.0,5.0,6.750345712914612,5.045757490560676,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.0,5.0,5.0,5.0,5.6020599913279625,5.0,5.883768603244821,5.0,6.721246399047171,5.191370679121828,5.0,5.0,5.0,5.0,5.0,5.0,5.267606240177033,5.0,5.0,5.568636235841013,6.406136195231447,5.0,5.0,5.0,5.0,5.0,5.0,6.0506099933550885,5.0,5.284623988107254,5.0,6.113509274827518,5.20446769648675,5.0,5.0,5.0,6.366531544420414,5.0,5.084773051027621,5.0,,5.0,5.0,5.0,5.247425010840047,5.0,5.0,5.0,5.0,5.938074179516457,5.0,5.142667503568732,5.0,5.0,5.0,5.0,5.0,5.0,5.240415466349057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.795880017344077,5.0553165918971805,5.301029995663981,5.0,5.0,5.0,5.0,5.0,5.573748799682392,5.0,5.0,5.0,5.4134440517701234,5.0,6.109122312673764,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.721246399047171
9884685,7.920818753952375,5.0,5.0,5.0,5.0,5.411954370472159,5.2482424982988976,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,7.3872161432802645,5.566036427016881,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.031517051446066,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.175908789462961,,5.0,5.0,5.0,,5.0,7.795880017344076,5.0,5.0,8.269551078621726,8.705941542781142,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.139125069036363,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.455931955649724,,5.0,5.0,5.0,5.0,5.0,5.0,5.535890814005485,5.0,5.0,5.0,5.122062572163754,5.0,5.384775539310863,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.151977318549909,5.0,5.0,5.224430172959278,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.3872161432802645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.113509274827518,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.603804155250874,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.402604121139039,5.0,5.0,5.0,5.0,5.0,5.142667503568732,5.0,5.0,5.0
447077,5.0,5.208684280255182,5.0,5.0,5.0,5.0,5.614887987511647,7.585026652029183,5.0,5.0,5.0,7.251811972993798,5.0,6.6020599913279625,5.0,5.0,5.0,5.6020599913279625,6.0367034322504685,5.0,5.0,6.145959594765884,6.214632540628867,5.0,5.885234319177562,7.638272163982407,6.619788758288393,6.5376020021010435,8.086186147616283,5.0,7.00436480540245,5.080921907623925,5.431798275933005,6.285665899202888,5.0,,8.485119213831684,5.0,6.236830361305077,,5.0,5.0,8.55284196865778,5.0,5.0,5.0,5.0,5.0,7.568636235841013,5.0,7.841346136935859,7.340015036556077,5.301029995663981,5.0,5.0,5.955860763613974,5.0,8.161827052102979,5.0,5.0,7.591867128759841,5.0,5.7447274948966935,5.0,5.767680720452484,5.0,5.0,5.0,7.886056647693162,8.619788758288394,5.0,6.523603778477954,6.346787486224656,5.0,5.0,7.920818753952375,5.200659450546418,7.327902142064282,6.299299729609227,5.811711521471744,7.13641029351636,6.7875591816844665,5.697858910505487,5.0,,6.522878745280337,5.283783271417868,5.0,5.0,5.259565538156416,5.0,8.079648210607909,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.364079196731749,5.0,5.0,5.0,6.0506099933550885,5.0,5.33889035263304,5.0,6.543157681736544,5.0,5.455931955649724,5.0,5.0,6.443697499232713,5.0,5.0,5.0,6.804797421759959,6.538458673425912,7.196433397804215,5.522878745280337,5.0,6.3872161432802645,5.0,5.0,6.283595497483415,5.0,5.0,5.0,5.0,5.0,5.0,8.193570716180867,5.0,5.0,5.0,5.0,5.0,5.0,6.568636235841013,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.795880017344076,6.443697499232713,6.994359920300888,7.455931955649724,,5.0,5.0,5.0,8.020479303839453,5.0,5.0,5.0,5.0,5.0,7.356547323513813,5.0,5.590228032229066,5.507626248426778,6.657577319177793,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2059771852360806,5.0,6.1615786328241215,5.0,7.236572006437062,5.0,6.9586073148417755,5.513626343716821,5.1938200260161125,5.0,5.0,5.819136081991204,5.62290073446746,5.0,5.0,5.0,5.097476607967353,5.0,5.901084153335549,5.0,6.3872161432802645,5.0,5.0,5.9586073148417755,5.2839966563652006,5.0,5.0,5.0,5.0
9915743,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.017728766960433,5.0,5.0,5.0,7.4089353929735005,5.259637310505756,5.0,5.0,5.0,5.239651828710444,5.075720713938118,5.316205305191104,5.261439372640169,5.0,5.0,6.957653342181638,5.0,8.831326550811172,5.0,7.795880017344076,5.275724130399211,6.6020599913279625,5.337242168318426,5.0,5.0,7.180456064458133,5.1255835698673655,5.0,,5.166362388732739,5.0,5.96590706912692,,5.0,5.0,5.0,5.721246399047171,5.0,5.0,5.0,5.0,6.167491087293763,5.0,5.1842806562192605,5.0,5.096910013008057,5.0,6.559593203859603,5.231015808664112,5.0,5.0,5.0,5.0,5.130436133033241,5.0,7.886056647693162,6.2812832781010135,5.286907087377744,5.0,5.1938200260161125,5.0,6.069531689649953,5.0,5.8881940735821505,8.650297959092331,5.0,5.0,5.0,5.0,5.0,5.0,6.84454718531193,6.26078890612996,5.0,5.0,5.0,5.0,,5.823908740944319,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0416462455361,5.0,5.638272163982407,5.0,5.0,5.0,5.0,5.079689690656103,5.0,5.0,5.0,5.0,5.0,6.33889035263304,5.795880017344076,5.0,5.0,5.0,5.636636395486714,5.0,5.0,5.292429823902063,5.0,5.0,6.6164220669589096,5.0,5.0,5.823908740944319,5.0,5.0,5.0,5.951555144900754,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.260051204658547,5.0,5.0,5.0,5.0,6.070581074285707,5.0,5.0,5.346787486224656,5.0,5.0,,5.127654432796481,5.0,6.0268721464003026,5.0,5.0,5.0,5.0,5.619788758288393,5.0,5.0,5.0,6.902604121139039,5.0646066753387045,6.795880017344076,5.0,5.0,5.0,5.083937324331266,5.2441251443275085,5.0,5.0,5.0,5.0,5.270886512862519,5.0,5.0,5.0,7.200659450546419,5.260851923409813,6.6020599913279625,8.07955789252618,5.0,5.0,5.0,5.0,5.425241376799737,6.468521082957745,5.0,5.0,5.0,5.0,7.719449308175474,5.0,5.267606240177033,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.0,5.0
11667893,5.0,5.0,5.0,6.522878745280337,5.0,5.0,5.0,5.356547323513811,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.799127458881467,5.078857335479022,5.0,5.363451010968496,7.920818753952375,6.698970004336019,5.0,5.0,5.0,5.0,5.0,5.886056647693162,5.0,5.0,,5.384253133200027,5.0,5.0,,5.0,5.0,8.020479303839453,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.218300653328581,5.0,5.0,5.0,6.0234622129455335,5.0,5.0,5.0,5.0,7.838299789899657,5.0,5.9586073148417755,5.0,5.0,5.0,5.0,5.0,5.0,6.585026652029183,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.657577319177793,5.0,5.0,5.075019879559101,5.0,5.0,5.0,,8.096910013008056,5.0,5.0,5.0,5.0,5.0,6.269672915684676,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.419465807264412,5.0,5.0,5.0,5.886056647693162,5.0,5.0,5.739022213667387,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.031517051446065,5.267606240177033,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.388210492164445,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.240415466349057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11712649,5.0,5.0,5.508638306165726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.783118397200063,5.0,5.0,5.0,5.0,5.254319153082864,5.0,5.0,5.045911336513081,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.652910240151564,5.0,6.159379381312206,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.645806005257279,5.744532446726821,5.698970004336019,5.0,6.246612231696679,5.003182342101594,5.0,6.026529612272395,5.0,5.0,5.0,6.3872161432802645,5.431798275933005,5.0,5.0,5.0,5.0,5.0,5.384775539310863,5.376750709602098,5.0,5.0,5.508638306165726,5.0,5.0,5.0,5.0,5.0,5.0,5.178273661756906,5.639243047711132,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4113288615113175,5.0,5.0,5.0,5.0,5.619788758288393,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.283280546415625,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.04739645735919,5.853871964321763,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.376750709602098,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.721246399047171,5.0,5.0,7.7128816132689115,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9929127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.568636235841013,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.33889035263304,5.0,6.8606231995235865,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.708023047499631,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11485656,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0277586639249146,5.247425010840047,5.0,5.0,5.080921907623925,5.0,5.0,5.0,5.1191864077192095,5.87741140299503,5.0,5.0,7.943697499232713,5.1842806562192605,5.600329725273209,5.012472442890477,8.1249387366083,6.6020599913279625,5.0,5.638272163982407,5.4089353929735005,5.0,5.0,6.346787486224656,6.026625557903093,5.212757387994135,,5.087724366609292,5.0,6.6526974005332145,,5.361832945971951,5.0,8.548998554324635,5.0,5.0,5.0,5.0,5.107905397309518,5.0,5.0,6.463625117431235,5.8529790133716615,5.0,5.0,6.264500915169562,8.435769092306495,5.0,5.327450979992872,5.0,5.0,7.95288433868853,5.638272163982407,6.337242168318426,5.0,5.0,5.0,5.0,5.0,5.0,7.236572006437062,5.0,5.7679043146795,5.0,8.0,5.0,5.420216403383191,6.6777807052660805,5.0,5.540460953811962,5.0,5.0,5.27642098432889,5.238633045988834,5.0,,5.0,5.0,5.508638306165726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.552841968657781,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.035290537142854,5.0,5.0,5.040287727315686,5.552841968657781,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.109300714021427,5.0,5.0,5.211622502674791,5.0,5.0,5.0,5.0,5.0,5.0,7.337242168318426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.138210492164445,5.0,5.4517188504113845,5.0,5.0,5.191456941880153,5.0,,5.1105683937315565,5.0,5.420216403383191,5.0,5.0,5.0,5.0,5.0,7.076522337490088,5.0,5.721246399047171,5.83889035263304,5.920818753952375,5.0,5.0,5.0,5.9586073148417755,5.0,5.0,5.0,5.0,5.0,5.939220077906248,5.671322576761208,5.0,6.80041331496579,5.0,5.920818753952375,5.0,5.0,5.026973969207974,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.451185687199501,5.0,5.0,5.0,5.0,5.522878745280337,5.0,5.0,5.0,5.5376020021010435,7.420216403383191,5.0,5.0
208908,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.173925197299173,5.0,5.0,5.0,5.0,5.0,5.0,5.1249387366083,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.8346524229602394,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.481486060122113,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.356547323513811,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0268721464003026,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.443697499232713,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.9586073148417755,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.118849107837939,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11427553,5.0,6.90135972093719,5.0,6.187086643357143,5.0,6.450159679445375,5.140072134461064,6.481486060122112,5.0,6.108334118556288,5.67630851494269,5.795880017344076,5.0,5.6777807052660805,5.0,5.0,6.753955515729888,6.091514981121351,6.563818976071772,6.217076090663241,5.0,6.403437700822768,7.5454626733692844,6.56246936830415,5.233350136963352,7.136677139879544,8.2839966563652,5.0,6.585026652029183,6.376750709602098,5.638272163982407,5.508638306165726,7.886056647693162,5.581575831632232,6.375327432045938,,6.877848047584605,7.6682437647924235,6.240743030061057,,5.873120361105894,5.0,7.204467696486749,5.6777807052660805,5.0,5.0,7.080890389046187,6.431798275933005,5.795880017344076,5.0,5.8293722130070424,5.372140688986304,6.1191864077192095,6.568636235841013,6.434833115752497,7.797621928919189,6.055517327849832,6.069233616277758,6.2839966563652006,5.455931955649724,7.114863471073395,7.67778070526608,7.886056647693162,6.737477596481577,6.231090452463362,6.236572006437062,6.180456064458133,5.0,6.212868585146487,5.494850021680094,5.9508776307354045,6.704467696486749,5.0,6.698970004336019,6.9586073148417755,5.6777807052660805,6.6020599913279625,5.0,7.579633382694096,6.041773025725037,6.1228624473622535,7.825264100392807,5.237084700027129,5.0,,6.236572006437062,6.357255745659696,6.568636235841013,6.886056647693162,5.821032576499772,5.656681865368853,5.0,5.3494850021680085,7.086186147616282,5.0,6.385799820648497,6.096910013008057,6.555629519658553,6.508638306165728,5.0,6.677288865325455,5.129818655252878,6.039633593870327,6.337242168318426,7.3187587626244115,5.638272163982407,7.260838685262032,5.0,5.0,5.8944017909431565,5.380719686320084,7.1938200260161125,6.146214911951032,5.0994850021680085,6.236572006437062,6.133803120088516,6.6777807052660805,7.0655015487564325,5.0,5.0,5.440372055361031,5.0,6.685687326983852,6.173925197299173,5.328788659588897,5.0,7.031743128760552,6.619788758288393,6.0268721464003026,6.0,7.443697499232713,5.0,6.4089353929735005,5.966969516809684,6.619788758288393,5.0,5.426935982160881,6.502841423665181,5.816590548981637,7.327902142064282,5.0,6.3615394339671125,5.861219703141838,6.187086643357143,5.301029995663981,5.910080535988406,5.795367650584401,7.022276394711152,5.0,5.431798275933005,6.200659450546419,5.749322852886884,5.0,,5.689535141216331,7.214670164989233,6.853871964321763,6.463324148806549,5.443697499232713,5.0,5.522878745280337,6.0,5.0,5.0,7.017728766960433,5.6259059864969005,5.118849107837939,6.0,5.0,5.0,6.853871964321763,5.935792266662352,6.1487416512809245,5.0,5.920818753952375,6.920818753952375,5.4604093769761874,6.291818498580383,6.167491087293763,7.265918698577013,5.9586073148417755,6.920818753952375,5.833994268974715,5.275724130399211,5.761248724701321,5.9586073148417755,6.619788758288393,6.236572006437062,6.01343607320015,5.896082046314747,8.537602002101043,6.76582633479392,5.0,6.823917319854942,5.0,6.1731526023424586,6.279545458967391,6.187086643357143,5.0,5.638272163982407,6.638272163982407,6.823908740944319,6.721246399047171,5.0,6.799299729609227,7.5376020021010435
4908365,5.0,6.576522337490088,5.346787486224656,5.0,5.0,6.144814367869619,5.0,7.091514981121351,5.0,5.537860356969058,5.0,5.173925197299173,5.0,5.0,5.0,5.0,5.305597989323577,5.0,5.609582526918824,6.2200466874819424,5.23299000144534,6.2460720641520835,6.923098562129144,5.0,5.184241061825625,7.275724130399211,7.4089353929735005,5.0,6.0604807473813835,5.920818753952375,5.0,5.0,6.142667503568733,5.475709465933174,5.28054583596825,,5.971170316334004,6.568934310343481,5.0,,5.289816691347048,5.0,7.560739102249397,5.431798275933005,5.0,5.0,6.0340169426359145,6.508638306165728,6.0604807473813835,5.0,5.594172018595366,5.230850861044729,6.1191864077192095,5.060480747381382,7.670612839577823,8.040418762399321,5.327902142064284,5.436669376367022,5.0,5.2441251443275085,7.956272012161117,7.508638306165728,5.769551078621726,6.579633382694096,5.0,5.619788758288393,6.130768280269023,5.0,5.9604093769761874,8.0268721464003,6.3967864979688684,6.560739102249397,5.0,5.251811972993798,7.468521082957745,7.0,7.167491087293763,5.0,6.809442459645075,6.439713034397075,5.530823357413658,6.18837535480105,5.0,5.0,,5.0,5.374588828621366,7.251811972993798,5.0,5.0,5.0,5.0,5.040460953811962,5.853871964321763,5.0,5.0,5.0,5.0,5.0,5.0,6.1069793948787225,5.0,5.8209789524061275,5.0,6.657577319177793,5.0,5.549659049138626,5.0,5.0,6.018821659114701,5.0,6.619788758288393,5.6145739941789286,5.0,5.657577319177793,6.262164405837785,5.9586073148417755,5.0,5.0,5.0,5.0,5.0,5.7396715711635355,5.045757490560675,5.0,5.0,6.8615394339671125,6.769551078621726,5.0,5.0,8.142667503568731,5.0,5.0,6.248980596704812,5.0,5.0,5.0,5.27642098432889,5.837771515138601,5.638272163982407,5.698970004336019,7.543093073808143,5.4772660919776675,5.4089353929735005,5.0,5.0,5.075257498915995,5.0,5.0,5.0,5.494850021680094,6.253431230465909,5.0,,5.0,5.698970004336019,6.107905397309519,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.057319389984244,5.0,7.113509274827518,6.2814419534759605,5.0,6.920818753952375,5.1293547916532924,8.004364805402451,5.0,5.0,6.045757490560675,5.0,5.88864565755852,6.0655015487564325,8.557943215061714,5.0,7.00436480540245,5.0,5.0,5.702412588461394,5.0,5.0,5.508638306165726,5.215899137966503,5.321123701545946,6.568636235841013,5.999349533489792,5.87181051770196,5.3534935824604615,5.0,6.537860356969058,5.103804155250874,5.0,5.0,5.494850021680094,5.9586073148417755,6.443697499232713,5.0,5.0,5.0,7.744727494896692
11617559,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.406397479908644,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.920818753952375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.200659450546419,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.443697499232713,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
